M_6_2.4.Dihydroxybutanoic.acid.,M_27_2.Hydroxybutyric.acid,M_22_3.4.Dihydroxybutanoic.acid,M_25_3.Hydroxybutyric.acid,M_28_Alanine,M_30_Arachidonic.acid,M_8_Aspartic.acid,M_19_Cholesterol,M_9_Citric.acid,M_2_Glutamic.acid..3TMS,M_21_Glyceric.acid,M_10_Glycine,M_26_Isoleucine,M_23_Leucine,M_14_Linoleic.acid,M_4_Methionine,M_13_Oleic.acid,M_1_Ornithine,M_11_Palmitic.acid,M_3_Phenylalanine,M_12_Proline,M_24_Serine,M_17_Stearic.acid,M_5_Threonine,M_16_Tyrosine,M_20_Valine,M_212_11.Eicosenoic.acid,M_162_1H.Indole.3.acetic.acid,M_313_1.Monooleoylglycerol,M_54_1.Octadecanol,M_1030_2.3.Dihydroxybutanoic.acid,M_165_2.aminobutyric.acid,M_5856_2.Butenedioic.acid,M_127_2.Ethyl.3.hydroxypropionic.acid,M_210_2.Oxoisovaleric.acid,M_220_3.4.5.Trihydroxypentanoic.acid,M_63_4..1.1.3.3..tetramethylbutyl.phenol,M_96_4.Methyl.2.oxovaleric.acid,M_183_Acetic.acid,M_119_Alpha.ketoglutaric.acid,M_44_Aminomalonic.acid,M_99_Arabinitol,M_86_Arabinofuranose,M_946_Butane..1.2.3.trishydroxy,M_47_Creatinine,M_304_Decanoic.acid,M_51_D.Fructose,M_120_d.Galactose,M_1032_d.Galactose,M_177_d.Glucose,M_242_D.Xylopyranose,M_937_Erythritol,M_39_Erythronic.acid,M_81_Ethanolamine,M_88_Galactonic.acid,M_108_Glucopyranose,M_233_Glucopyranose,M_362_Glucopyranose,M_62_Glycerol,M_50_Glycerol.2.phosphate,M_958_Glycoside..?.methyl,M_46_Hexadecanoic.acid..2.3.dihydroxy,M_75_Hydrocinnamic.acid,M_31_Lactic.acid,M_76_Lauric.acid,M_230_L.Cysteine,M_159_Levoglucosan,M_211_Linolenic.acid,M_64_L.Proline..5.oxo,M_303_L.Proline..5.oxo,M_140_l.Threonine,M_208_L.Tryptophan,M_318_Malic.acid,M_274_monostearin,M_98_Myo.Inositol,M_116_Myristic.acid,M_83_Nonanoic.acid,M_265_Octanoic.acid,M_181_Palmitelaidic.acid,M_279_Pentitol..3.desoxy,M_234_Phenylalanine..dl,M_132_Phosphoric.acid.monomethyl.ester,M_103_Proline..4.hydroxy,M_200_Proline..4.hydroxy...trans.,M_191_Pyruvic.acid,M_65_Ribonic.acid,M_932_Ribonic.acid,M_123_Tryptophan,M_71_Tyrosine,M_1035_Urea,M_938_Xylitol,M_250_alpha.Hydroxyvaleric.acid,M_43_beta.D.Galactofuranose,M_298_beta.Hydroxyisovaleric.acid
3.463667708,62.55893517,2.236952061,92.06134221,210.8130355,5.239759505,7.923866767,549.6564507,38.97840018,35.15350577,10.19382406,98.71675325,72.96892074,187.0956265,107.4789932,59.28557067,183.4964589,183.3168131,193.0135792,91.82153883,307.785402,353.6080185,80.34152942,178.3915379,566.2453778,166.6581306,10.86,21.85,3.200705994,15.39,21.41,100.79,13.28,19.91,96.69,24.61,41.94,358.07,208.72,38.24,456.44,105.71,22.45,8.42,361.13,8.63,1170.23,23.38,35.39,98853.64,37.11,28.66,53.47,68.63,92.34,7804.31,7972.42,193.09,2554.77,15.11,17.85,26.9,23.51,501.8321434,38.11,14.84,10.49,142.15,2040.96,16.28,422.38,19.85,1.51154044,2.35412299,1082.09,202.06,75.46,4.585569705,398.45,0.980789727,10.79,116.03,144.01,65.49,433.67,18.58,14.58,102.28,319.13,36292.22,12.12,375.03,219.51,4.166759116
3.691248439,111.1575388,3.5524797,123.7922792,377.9997755,18.74971193,10.25294265,445.719212,303.3708353,91.35988322,12.46260981,119.9680298,89.68005896,209.2399177,183.4176932,58.08815316,382.8062879,248.2174519,341.1405818,109.4456888,374.4115348,459.5108954,133.2807456,275.7723304,566.664827,222.6319533,19.92,17.61,3.079221846,9.61,4.931044549,106.92,22.83,13.04,148.69,108.62,72.91,395.84,15.24460535,63.36,337.54,130.93,34.51,16.02,585.72,10.92,1462.84,24.27,41.7,91557.76,58.76,28.67,79.52,64.21,91.56,6340.76,6963.3,164.72,5846.27,17.16,22.92,28.44,22.26,824.0706716,80.13,12.06,12.61,145.37,2127.24,16.68,724.92,23.45,1.269534512,41.22,1409.78,423.09,152.92,91.91,940.71,2.3,13.04,226.33,120.81,65.25,838.85,15.24,17.3,109.02,348.71,35768.1,15.68,255.99,209.59,19.7
3.524725953,92.29187979,3.358203467,296.5801991,405.9265911,26.73963355,26.25093914,5114.24458,67.40456009,189.5579581,17.26413977,111.9133253,65.85347259,193.0522731,170.742622,76.40685387,376.2142367,160.3498763,342.8304906,190.8832254,278.6067923,457.0431693,144.625533,257.79606,615.7551005,206.7321098,42.98,15.01,3.042217682,7.16,22.03,88.96,11.93,13.05,98.68,38.54,80.19,202.61,119.51,47.3,314.37,105.2,2.13,2.833101941,214.91,2.990885476,2735.51,15.51,97.72,127427.45,7.27,24.75,93.72,53.6,272.46,11084.63,11555.56,0.404042969,2982.44,61.21,2.054579229,102.55,18.18,779.461971,36.74,5.29,24.87,137.8,1894.28,26.72,824.0,42.72,3.552135016,38.74,1083.24,321.56,66.04,50.39,715.12,0.749171949,12.59,403.39,21.51,8.09,440.77,23.52,14.91,73.87,338.27,55131.98,17.36,67.31,215.58,33.59
4.423947377,110.6260216,6.189085728,222.0653286,299.5697235,19.99560543,10.35812672,860.1853528,54.70439587,93.91907303,14.77538864,91.7810044,81.85814846,204.2895987,189.0919983,38.37991198,414.8885476,225.1294507,363.5643712,87.18445426,277.2807551,248.599613,148.2626141,122.151332,403.9921261,191.0997297,39.85,16.59,11.79,13.74,18.94,70.95,8.39,22.12,93.37,40.9,23.55,347.12,174.68,58.43,307.32,134.2,33.59,7.62,216.0,8.95,2034.09,25.7,43.33,123090.81,50.17,25.25,94.14,63.33,65.71,12852.1,8335.11,125.36,3144.53,19.6,16.4,38.55,17.7,850.3222248,56.35,5.85,10.65,131.05,2186.43,7.17,301.68,8.31,2.384224663,3.126281599,1564.35,428.74,31.9,4.285055279,1109.65,5.38,19.24,191.16,36.62,17.45,449.2,15.14,16.87,102.46,269.58,48152.56,25.83,130.8,286.98,4.174939724
3.530276702,99.25923791,3.408160212,70.42282834,290.9641935,14.6178999,17.43551215,510.121988,50.3634381,64.95141645,11.39420655,83.7707029,53.96559173,140.3522147,169.1736897,43.82190649,343.3578299,191.645039,291.5586587,92.53183203,207.701439,327.3701906,110.8466103,175.6827849,425.7961256,140.2589273,21.48,17.14,2.33022505,7.79,4.409263253,95.09,14.59,17.73,80.73,51.1,60.98,171.19,13.68986044,43.24,326.43,98.46,24.01,2.311309726,420.37,11.35,958.86,13.5,51.13,632228.46,39.97,16.38,73.1,73.66,117.61,6453.47,7891.1,188.62,4418.46,22.69,4.65,33.5,13.17,628.6068526,120.99,10.45,7.97,174.33,1933.64,0.963548909,348.33,22.17,1.81569859,10.65,1033.25,420.16,80.76,8.31,821.4,1.194486642,2.659253541,154.04,56.23,20.85,750.98,12.34,15.64,85.13,196.48,41600.08,12.1,106.55,143.6,9.64
7.759947845,83.32012545,3.963235166,105.0803119,395.592472,16.19442595,12.52191335,3888.703823,67.26576048,114.3606587,11.70844281,188.0999956,99.99237631,264.1254352,110.5289025,82.43862118,214.2570041,294.887801,256.8505326,133.603729,623.1332696,450.3885558,109.1897699,263.3310947,711.4520669,233.9735382,3.849808578,17.71,24.3,9.75,91.49,249.46,24.75,32.66,220.13,71.8,61.29,657.33,194.38,54.89,402.77,154.14,3.88,14.33,339.42,49.4,1905.24,15.69,6987.23,102299.38,11.6,101.2,110.89,127.86,286.15,2097.88,2797.73,0.133573892,4900.41,23.88,35.85,40.24,30.48,785.2912417,46.85,21.99,26.55,114.76,3111.6,30.85,1250.31,47.57,1.885998844,22.81,2173.36,323.58,226.47,118.68,416.3,0.869208484,3.207357032,303.48,77.98,50.75,724.05,32.59,20.76,252.71,434.66,82323.33,20.76,155.55,124.27,58.98
21.56466193,63.53871991,6.300100718,46.12032461,319.9461219,17.46440527,11.0843977,838.6137334,39.81813781,33.25578213,13.21677682,225.8603082,71.44926431,191.908719,168.2513477,54.87567857,317.2610488,243.5161154,301.3497301,90.46148879,268.2590695,516.9473784,107.1368813,286.8144168,383.7371452,177.6241286,17.18,14.66,38.04,12.74,4.976993148,154.44,19.52,10.91,59.39,268.85,70.42,259.3,164.01,25.11,640.02,188.4,23.09,20.09,473.99,3.38208117,3973.7,16.79,2620.23,94231.77,45.95,58.24,123.36,43.46,309.84,7719.49,7625.24,0.92932385,3844.95,25.11,181.75,42.15,15.82,494.0446208,39.94,3.12,76.42,147.25,2357.55,1.611826062,568.39,14.07,2.139452751,12.34,1497.23,351.31,115.41,40.14,927.22,3.47,12.04,182.22,58.16,43.06,340.82,54.74,4.13,92.27,243.76,47335.68,13.78,7.365279329,576.17,2.73129123
3.458116958,76.95472658,3.163927233,212.6453067,353.9716392,20.25835978,25.55472076,1173.726454,46.01901034,123.6439943,13.34875605,123.7955686,66.19908007,173.58644,216.1560802,64.37906307,470.3769553,192.1444299,423.7875197,131.8037815,253.7016127,447.4006407,174.2775871,205.0761137,506.6578362,175.9965856,44.32,13.87,14.63,12.1,22.55,126.79,15.45,22.74,116.51,34.32,23.28,222.28,171.07,54.57,366.53,118.83,28.76,10.25,457.6,2.398061319,1413.81,23.68,93.51,132539.65,45.64,52.03,73.64,76.16,154.21,9330.13,9790.13,308.61,4223.93,29.03,18.41,38.95,16.38,731.1044679,84.11,7.75,8.62,173.69,2662.88,22.12,519.91,20.9,2.116502868,15.37,1557.38,512.03,39.07,64.98,1250.57,0.856191244,19.61,256.69,41.67,20.2,555.37,10.03,21.11,98.55,437.27,30424.51,15.98,160.39,211.39,7.85
4.929065584,155.2222366,5.023428326,252.4066363,423.9158903,22.16551838,8.700225394,953.2566059,71.51996849,177.5147119,13.22934627,124.5060166,105.8067139,241.4474855,202.2567665,64.80352076,466.5746659,201.6379012,400.5239757,103.3799463,467.3962767,320.912234,159.9776713,206.7942691,628.8132163,251.3074406,54.85,33.67,60.01,7.31,166.8,160.55,31.62,47.02,164.83,39.14,71.23,451.98,116.65,59.47,289.52,204.83,35.39,65.15,273.47,12.23,3063.33,43.26,48.16,74745.99,0.686657671,47.91,136.04,79.38,219.34,3759.82,5318.52,87.21,4765.97,24.55,80.75,43.03,32.9,767.2602123,68.9,3.75,18.1,94.02,2701.48,9.63,663.48,14.46,1.922349391,13.98,1959.23,486.98,174.06,4.100789565,988.26,4.59,26.84,169.8,41.69,24.01,741.55,47.49,19.6,137.52,480.91,38226.09,27.7,190.97,317.15,62.81
4.074250156,104.5616024,2.84198376,184.8847392,234.0180342,36.31046046,10.94415227,2563.744989,60.62766918,62.74348798,15.00163874,195.8083566,85.5988412,253.9757567,241.1139895,46.13184997,396.3869045,174.0251158,355.8011903,71.65486208,287.9180057,400.6470644,170.2960143,205.6301769,286.7266405,233.8767961,57.83,45.78,2.798352815,7.14,5.374632186,160.99,11.0,54.51,105.33,58.22,70.91,422.71,269.0,42.89,406.01,148.01,22.93,10.11,269.08,3.683392952,2548.7,14.56,58.74,71968.0,32.25,28.94,92.19,87.32,84.9,6764.32,6810.02,0.628622064,2590.42,24.21,2.734743737,54.93,19.92,830.9399427,60.52,4.93,32.28,12.08327256,2433.93,4.82,150.5771298,10.43,37.64,21.75,1825.14,321.63,77.2,44.06,693.25,2.62,19.41,230.13,125.08,84.44,612.28,16.57,4.29,126.86,342.37,73178.38,17.46,231.31,214.4,3.496227094
2.431228295,116.6648256,1.876153342,163.7073005,478.7817563,23.8515254,11.24467819,722.8915039,30.70594349,219.3284978,8.55351082,144.5939345,108.9324287,209.5651953,209.7733784,74.70008713,391.7915864,318.4751931,341.951738,139.8066872,670.297345,562.7367019,150.0413156,244.1011865,942.5796126,189.2559397,44.15,14.78,9.1,8.93,6.083945693,140.3,19.71,22.8,58.92,28.21,71.04,211.97,492.66,23.01,576.91,87.39,27.7,2.382121463,352.94,3.326508858,1601.79,22.31,9058.27,70422.77,46.33,7.549846505,73.93,35.47,38.38,10693.75,9372.18,1.15039211,2639.6,27.68,2.386629433,32.1,18.27,597.8599784,45.55,6.71,6.56,350.94,1745.65,19.09,676.12,15.5,2.263129927,2.532098443,835.27,337.27,122.64,73.16,584.47,1.136384369,13.69,195.96,60.07,48.12,575.03,11.07,1.221576247,72.37,312.14,43644.34,25.87,164.19,289.66,33.09
2.875288257,67.57312764,2.60885228,87.48901344,396.2210499,39.68904337,5.058852993,912.339325,37.24687506,23.23342913,13.93323548,375.5694685,63.34781835,160.9006124,224.2360815,36.95909568,316.2957251,68.21477844,343.1892712,41.6893678,271.1833,382.3706664,164.4279401,198.7239758,136.291554,191.5094608,37.03,22.25,3.327950027,13.94,16.12,154.71,1.679594276,15.04,96.49,64.45,60.75,366.53,202.75,41.54,892.79,107.35,31.48,2.409274461,279.35,2.244776403,2443.72,14.91,25.66,161662.9,53.45,27.03,77.36,81.54,60.68,12813.65,9703.73,0.415755328,3247.14,37.38,31.38,58.22,17.73,656.540912,76.04,2.79,22.86,200.67,2596.28,0.727172862,524.3,0.493997697,26.65,20.52,1185.92,296.85,28.34,52.77,603.49,2.07,16.99,260.41,28.96,1.637910273,491.59,14.03,6.67,118.35,442.72,19424.34,15.98,291.21,287.49,28.25
3.219434728,151.4760009,2.264705809,90.50521351,445.5494444,21.99253843,9.241172051,676.3739816,30.70594349,160.8503262,15.50441675,112.0998179,57.65545984,162.4965058,224.4119921,67.89982798,462.5575978,221.9666417,388.4554273,120.2574813,196.0797939,353.9061757,137.5505664,229.6227893,1009.172692,171.9334187,26.23,9.26,6.42,11.75,24.16,112.77,16.31,10.9,82.41,39.06,87.47,262.05,14.69543212,21.04,392.04,131.88,24.85,10.78,393.2,2.640111425,2269.88,13.18,29.96,259120.41,46.26,19.84,78.63,32.7,72.14,10375.68,9613.06,0.682725892,4745.51,22.73,2.09404545,35.72,13.35,725.8158265,51.92,3.04,11.47,222.37,1788.78,12.71,531.64,12.72,2.29735451,2.732433877,1180.75,422.89,91.1,78.53,1154.59,0.141057504,17.58,122.83,3.924126563,14.14,818.13,21.59,4.9,103.36,431.41,29291.59,15.71,103.81,612.86,8.25
10.00800141,469.5025992,11.38458729,1130.024799,359.980544,17.4118544,9.191084398,859.561188,110.5851184,39.36408011,31.1596669,155.5437148,95.53505629,272.7757871,159.8361654,66.03221411,359.2467266,142.4676468,331.4327059,81.4254293,431.5179942,459.5743331,137.133427,280.4566823,231.9995585,211.5578318,4.394220366,25.24,22.94,19.89,5.10125073,13.1583141,24.66,67.27,130.14,7.680428925,30.25,632.4,175.58,21.21,462.43,147.84,16.25,51.84,357.84,31.99,6905.68,19.05,7.585518759,78849.98,0.954250669,37.26,149.18,71.44,942.39,4024.76,4958.37,9.64,5050.69,24.41,94.93,53.94,28.56,979.407026,67.53,1.833920958,10.56,265.97,2501.86,0.181521803,748.04,0.618747707,692.59,20.2,8151.11,387.32,349.02,155.91,68.96639771,4.41,2.827546199,214.9,66.38,55.77,243.86,108.74,15.52,97.71,443.66,45174.15,18.92,7.974346815,1697.27,31.06
3.824466427,70.1154449,2.037125078,61.42545871,372.2078797,10.93277025,9.090909091,862.4113108,33.51663557,34.98471785,11.99125543,137.1431109,59.04805469,149.5311428,127.6611677,58.83877309,243.4928572,130.3107573,248.0032103,97.41509777,229.8561047,357.2366543,100.3689106,189.5119767,360.2038376,170.5619576,11.48,12.99,10.42,23.99,14.31,112.17,10.19,13.42,132.51,38.49,43.14,334.22,368.33,40.64,543.29,124.8,18.35,2.533860227,350.91,12.98,892.45,30.66,15023.15,55870.47,27.05,18.53,62.63,62.01,289.02,8457.31,7686.33,197.12,2840.53,23.07,3.82,35.23,15.15,584.1935944,65.17,12.86,4.49,90.72,1957.1,13.65,455.49,21.35,1.928702182,11.3,866.5,302.35,48.15,58.97,735.84,0.513035199,10.7,231.34,30.32,15.27,715.21,11.19,13.68,97.56,298.03,27588.98,5.9,188.12,168.98,3.695395173
4.684832605,89.06435361,3.735654435,103.0246851,322.3556703,11.25902356,17.3703982,1109.890944,48.89563224,167.0909174,13.22934627,223.9509791,85.48702701,209.7888237,109.7515679,70.47785001,228.3261831,398.3827806,274.1967961,161.0831971,269.984655,586.4053034,105.2644406,275.1231251,928.5869345,218.3013231,19.63,19.37,12.06,12.31,37.76,94.72,19.38,26.44,126.06,46.73,70.26,228.86,179.74,56.64,651.31,125.53,34.59,12.24,466.89,10.8,1373.79,22.17,63.93,85220.22,54.63,46.16,113.09,73.69,88.69,8558.16,8354.51,217.03,4202.28,27.97,30.76,53.03,23.46,1310.506347,57.26,5.53,9.97,143.53,2578.86,0.593250081,829.35,8.39,2.914383346,17.58,1801.61,321.29,141.15,3.439511403,869.45,3.58,23.14,182.02,12.93,2.369262281,1412.51,24.09,21.64,118.58,344.82,56442.2,15.66,138.86,342.17,3.681925463
3.413710962,284.7459364,3.485870706,937.7372416,194.5448423,21.81080001,10.65364388,704.3872581,51.36973527,80.01915971,14.73768029,107.10004,82.65101268,219.1049783,210.4413632,43.26340951,600.9505488,117.8512067,428.3450736,73.18441391,217.2963896,389.2473118,189.983591,205.3335572,283.672756,223.8896002,119.75,35.26,84.46,21.15,67.86,427.89,2.159262985,39.58,124.59,26.31,16.99,560.86,154.22,51.43,278.9,108.99,32.76,10.38,478.09,9.15,4042.84,18.15,34.67,87712.55,65.41,38.51,90.01,76.65,41.25,4675.19,6017.47,0.691652939,3765.27,18.08,125.94,51.09,14.07,482.2649714,38.09,2.96,6.88,234.31,2183.9,9.36,573.83,1.033000706,1.807432405,2.392101476,1559.48,457.72,79.25,4.536143848,1388.18,2.1,17.87,204.08,43.44,26.64,409.18,15.83,10.5,135.08,340.24,49588.4,17.79,189.92,277.57,101.33
3.524725953,76.21188325,4.362889132,197.4874605,190.7359599,27.2169706,12.14124718,963.5794646,51.39749519,140.3038183,10.25667131,122.0194485,92.46524866,199.0749917,248.8564326,66.59964703,500.4931647,261.67074,426.3275826,152.7816454,252.5666638,406.8576141,169.1711439,299.1157376,830.2923267,221.3572343,34.73,15.91,10.76,7.44,38.88,78.29,8.67,24.07,102.25,36.62,24.49,274.7,202.94,38.29,267.02,95.26,28.03,12.58,335.94,26.32,2862.1,15.82,26.41,117592.33,15.57,20.78,79.2,68.91,88.03,3264.91,4281.27,21.83,4948.76,27.51,2.167028133,33.9,21.56,432.1592794,119.13,2.94,7.04,169.08,2406.35,12.26,827.24,1.07284638,2.081515053,12.08,1398.72,510.07,98.2,4.552487957,1387.23,2.34,22.98,185.43,32.87,25.92,410.47,29.17,11.9,118.85,373.3,34765.81,12.91,127.38,283.95,7.59
4.1464099,102.454745,2.897491255,113.5141452,375.3358027,22.2355862,15.01627849,3455.755852,65.67997495,112.3716984,14.86337479,132.4008703,108.0277502,300.724251,140.0771273,77.01449858,269.2615699,181.3041164,278.3305729,139.4676837,516.7433915,406.4833317,114.2001304,218.121782,725.1724709,255.9908949,29.86,28.97,71.96,10.63,76.93,206.97,1.063562886,48.34,126.12,7.183867189,63.54,398.6,198.83,38.89,476.01,161.3,2.57,13.03,281.66,3.836141142,2736.24,19.55,8425.49,104441.89,2.159528593,34.2,133.2,112.51,210.83,14622.17,10071.11,0.617935983,5252.0,105.8,47.3,99.24,32.82,544.3943394,65.31,16.73,28.37,174.63,2534.34,31.58,651.72,63.72,1.831979342,40.1,1711.83,290.9,50.35,3.973261991,431.13,3.12,3.45099391,151.38,83.22,31.32,257.1,30.1,14.92,82.23,303.91,80056.85,12.74,229.8,260.66,4.044743709
3.813364928,128.6912029,3.535827452,110.1393312,339.8436038,28.96866622,17.42048585,1674.135954,40.47743595,89.17020209,12.39976256,200.9147018,109.6033138,267.3121395,187.3019892,48.65178831,370.9250184,245.3068606,351.8546034,95.11068063,320.958916,354.5405525,161.8571424,244.3250504,334.1869492,246.3394508,49.08,24.19,38.56,13.48,32.16,210.8,0.850646353,26.26,139.11,6.682458749,17.89,118.08,186.14,44.04,485.99,135.9,21.24,2.936895523,430.01,21.88,5445.22,45.28,42.04,117218.12,0.684738661,37.39,96.95,84.87,111.7,321.28,350.2,1.822535521,3379.8,31.87,26.66,72.05,17.08,746.7568052,61.53,3.14,6.67,241.09,2768.47,5.74,798.45,10.74,1.602353123,54.98,1796.24,383.51,171.65,48.04,69.60333757,3.77,23.47,376.27,108.53,85.45,429.45,27.29,14.22,197.33,450.35,60667.84,15.02,297.65,88.6,112.44
4.834702842,110.9462127,3.691248439,191.3397916,261.6305609,19.13289534,4.112196344,612.2160438,94.35944414,23.53907212,13.5875756,144.6116958,65.95003939,166.6183833,221.9944101,58.03453745,328.4200956,244.7772036,307.4022034,101.1360655,238.4608703,414.0324167,127.6118672,224.7985225,436.6834078,156.6538626,41.52,18.22,15.7,8.87,58.73,166.45,20.17,47.74,6.899000468,45.49,62.84,255.34,248.34,50.46,432.09,153.98,31.91,11.69,423.47,10.46,3378.83,7.14,48.83,112470.53,60.94,33.25,121.88,78.31,477.07,4064.01,5862.96,0.155588559,3114.62,26.93,67.7,38.9,22.55,489.2550354,55.7,4.29,12.89,113.76,2394.67,0.624479717,588.59,14.67,4.69,11.85,1825.44,323.22,56.61,26.71,846.71,3.14,14.06,233.41,50.4,34.19,133.58,37.1,19.69,106.58,276.24,48530.02,10.51,239.9,271.76,61.19
4.196366646,202.2519039,3.108419738,161.3314826,388.6930819,23.51651362,13.1930879,777.7214535,70.81556048,63.20423338,16.23344486,152.1513254,91.57581764,249.5286016,149.3100561,64.66501352,365.6664828,189.5617214,302.2362823,108.0614242,326.8942355,412.6114124,124.6965779,212.2397582,439.9911695,225.9837815,43.94,30.78,16.05,8.83,108.49,235.72,11.8,45.89,188.51,48.92,11.85,536.75,202.78,69.02,492.68,129.21,20.52,19.14,575.91,12.15,1750.55,27.92,53.89,196763.69,37.45,65.09,131.23,121.02,733.72,10353.41,9025.78,112.57,4928.15,30.64,9.32,53.34,29.84,876.0276399,55.34,18.7,9.09,211.92,2780.72,15.75,703.91,27.62,8.52,19.37,2381.04,316.49,26.75,64.75,775.15,3.21,14.47,276.41,61.93,25.5,670.38,20.57,27.57,154.55,379.47,60359.71,13.28,160.97,268.7,75.13
3.108419738,106.7196903,3.785611181,246.38064,238.5378082,37.28265152,16.06311044,5945.087288,52.30316264,71.21025501,11.61417193,122.6854935,77.90907474,234.99784,218.8470368,62.25677457,580.7188758,145.4236373,505.5843035,111.6693908,320.6520166,545.6021823,160.0573496,262.0606671,417.565355,199.3455684,46.37,7.78,245.94,10.62,63.58,251.53,1.816807569,21.4,134.31,34.77,83.1,457.03,224.65,36.05,300.02,118.0,6.54,71.28,384.32,62.73,6795.0,34.27,9.334049015,89154.94,53.54,29.48,103.7,96.48,95.37,2485.01,3242.99,0.946592281,8902.74,112.01,185.18,200.78,27.16,666.5047735,110.46,19.36,18.74,200.13,2007.93,4.09,686.74,18.89,2.339251205,69.63,2151.54,695.75,264.16,152.15,2447.71,3.61,9.43,445.95,106.97,48.91,217.58,114.95,19.26,124.21,370.58,65484.95,5.44,637.96,594.05,70.64
4.723687851,94.85981234,3.924379919,335.2208598,248.9692072,12.9012382,12.63210619,792.039312,55.50249362,28.55252954,13.09108232,133.3333333,56.68470941,132.1897792,155.8686685,61.05488908,408.0651964,165.0613015,377.8557996,94.48917408,276.1284345,399.314873,123.4709378,178.2404298,449.929172,134.5283824,69.12,14.57,27.31,6.81,42.82,289.36,20.41,42.95,130.82,48.53,81.73,259.45,143.1,92.27,301.06,94.34,24.19,18.68,378.36,53.12,2145.88,11.44,32.33,55477.65,51.96,46.99,73.87,65.09,58.94,1890.06,2639.16,0.80220149,6334.05,13.3,197.6,27.43,20.6,503.9942925,131.73,12.15,1.278185104,210.76,1752.3,19.74,370.14,11.29,511.52,2.551139999,1423.87,756.96,175.96,93.51,2036.05,2.63,15.94,147.68,68.38,35.15,348.51,43.79,19.44,121.55,347.61,35844.15,2.069290635,7.792075103,334.65,3.435602088
3.685697689,138.9565293,4.990123829,362.994235,314.5433457,21.09041519,11.0843977,3235.704987,89.27937846,61.65320925,10.32580329,198.3215665,74.52923687,193.0624381,160.7157184,54.31271363,413.0664697,306.3637029,287.016704,118.4898198,273.8064217,534.9954008,120.6564182,218.6926349,593.0459738,170.3627828,74.92,12.63,10.93,7.77,32.27,164.89,20.01,27.45,99.95,57.94,95.49,231.9,57.17,44.46,724.37,113.13,8.35,16.34,635.62,46.49,2041.42,29.38,65.92,116460.63,16.98,44.91,100.03,55.68,86.32,9742.63,10793.0,0.525492618,6723.26,18.72,19.64,36.11,17.59,552.8018527,86.82,14.88,16.84,254.11,1988.96,26.45,490.76,31.7,2.658081565,34.26,1755.85,391.32,78.21,70.65,910.97,3.55,7.72,252.83,94.72,37.59,386.2,20.59,13.15,45.76,207.76,73788.89,17.72,125.21,280.21,3.773447307
4.257424891,105.8423667,3.241637726,72.31195578,350.5518764,40.03500326,9.065865264,1544.420018,77.60980133,40.3859313,19.40723102,150.1887128,67.93219994,167.5383091,288.2318787,60.35341688,473.5632314,129.791189,404.1195816,80.36806102,220.5275196,291.9909918,141.0142301,263.9411238,341.5052339,166.9881918,47.93,15.65,12.98,7.92,5.38325799,106.98,12.64,25.51,101.22,31.91,27.4,316.85,221.35,53.03,454.55,155.72,18.49,39.85,320.85,11.57,1758.26,3.8,29.9,75124.54,41.39,171.56,106.72,105.14,109.64,12511.2,9977.85,1.041618799,5168.01,22.4,52.95,79.72,22.43,648.3270471,71.61,3.25,33.96,11.5985839,2505.12,8.35,687.03,0.416760498,2.147228446,25.92,1505.01,457.61,29.25,59.59,1607.62,3.71,16.9,272.69,53.06,34.95,619.29,29.4,32.45,112.33,402.27,39271.2,15.64,91.44,301.79,56.89
4.351787633,102.5187832,3.990988913,161.7221158,237.4752123,32.04727126,20.52592036,759.9137894,59.22579313,52.61165093,10.9794147,174.2373784,72.58773602,195.4816904,197.5499696,64.72756518,371.9281053,263.5875939,364.9630956,142.7850758,322.7945221,479.6333302,138.0942538,225.9010522,617.6499807,187.3723147,57.45,34.31,2.415235331,8.7,77.73,94.04,22.79,48.22,67.9,90.0,45.22,292.53,165.05,30.89,592.91,190.19,26.13,17.89,377.21,11.43,3556.69,15.68,15657.08,91740.69,47.42,115.85,90.23,74.54,191.41,21.6,11811.89,2.39,4502.92,48.59,2.404221422,75.39,18.94,694.3589544,69.62,2.17,16.82,198.74,2565.85,5.13,872.31,11.25,189.05,46.68,1510.32,466.42,42.33,47.93,1170.94,2.76,18.98,344.23,100.8,49.23,300.84,39.46,18.71,94.99,385.86,47952.3,16.04,245.74,325.07,3.465105991
4.079800906,79.33694829,3.08621674,105.7206941,405.0286227,20.37221999,10.00250438,1979.230139,61.38412705,54.24934994,14.83823589,169.3441677,79.05771137,212.482529,144.2062718,49.32198467,236.6860274,195.150864,270.8533766,70.09705995,517.7683199,318.7109462,118.3855859,232.9191851,338.1165259,191.3273581,8.82,97.37,2.677929164,12.64,149.36,139.99,13.17,46.23,80.81,33.41,65.42,431.52,235.16,47.21,422.01,167.04,32.2,56.45,370.97,14.16,2707.8,2.10019294,46.5,219361.23,77.14,48.25,106.18,68.27,107.6,15964.86,10069.87,1.041539956,2966.01,23.51,62.77,51.05,24.1,719.7911441,47.83,2.96,23.5,148.01,2739.66,16.41,768.24,13.4,3.9,21.1,1969.76,223.93,34.1,45.65,504.44,4.77,17.68,189.48,29.9,64.9,684.85,25.55,25.36,207.47,375.75,52423.99,19.03,147.62,337.03,72.12
